platform,app_id,country,app_name,userName,rating,title,review,date,isEdited
app_store,1517142918,us,Legitmark,dvdied,3,Mistakes can happen,I recently made a transaction with them so they can authenticate my shoes and they passed. Once I tried selling them to StockX they said they were unauthentic and shipped them back. I was devastated because I put my trust into this app and they failed me. They did issue me a refund so that’s good but be careful,2022-02-13T15:30:18-07:00,
app_store,1517142918,us,Legitmark,dbidiskssm,2,Needed help,"It took my shoes probably over a day when it’s only supposed to take under 6 hours which is somewhat okay, and I was only answered once by customer service when they say they’ll answer in 30 mins or less, could’ve just been a one time thing but idk",2024-05-14T16:21:25-07:00,
app_store,1517142918,us,Legitmark,chippi chipi,2,Price,Cost way to much,2020-08-12T10:56:20-07:00,
app_store,1517142918,us,Legitmark,Unhappyuser8768,1,Do not use,"They use the same excuse for each verification denying authenticity on used pairs. Tested it with a pair bought thru eBay verification that passed theirs, they denied with poor generic excuses. Get more qualified verifiers don’t waste money.",2024-06-15T15:38:16-07:00,
app_store,1517142918,us,Legitmark,Trippingassniga,1,Check,This is one of the dumbest apps in the world thinking I would spend 10 dollars just to check my shoes 😂😂 waste of time I rather find another where they ask for 5,2024-04-27T20:53:33-07:00,
app_store,1517142918,us,Legitmark,Kaka27294884,1,Take too long to verify,Take too long to verify,2024-03-29T22:05:48-07:00,
app_store,1517142918,us,Legitmark,ayaank.383,1,fake,i got my supreme dunks checked and said it was authentic but i knew they was fake after check check said it was fake and ebay🤦🏾‍♂️,2022-11-30T15:17:07-07:00,
app_store,1517142918,us,Legitmark,Marcoelrey,1,Fake reviews,"Got an email offering 2 free legit checks if I have a good review about a year ago. I left the reviews but they never gave me the legit checks. Then they asked me again this week to do so again. Don’t trust these reviews. 

I also did a legit check for some Jordan’s and they said the shoes are authentic because it came in the correct box but the shoes I bought had no box and i never submitted pics of any. Although they did catch a pair of fake Mochas for me.",2022-10-01T16:25:47-07:00,
app_store,1517142918,us,Legitmark,Tereza658265,1,Impossible to create an account/sign up,"not possible to sign up because verification message never recieved, customer support doesn’t comunicate",2022-08-12T04:38:09-07:00,
app_store,1517142918,us,Legitmark,dickermen,1,1 star,Didn’t even send my number a message,2022-06-27T15:20:20-07:00,
app_store,1517142918,us,Legitmark,nickkkk p,1,Terrible legit check,"Had them legit check my stussys which already passed eBay authentication, and multiple well known and reputable stores . Shoes are 100% legit and they same they are fake and the reasons they gave show you they don’t know how to check older dunks / sbs I’ll never use this again",2022-01-26T09:44:03-07:00,
app_store,1517142918,us,Legitmark,snkercloset,1,Scam,Got scammed out of $10 on this app. They claimed my off whites were fake while I had many shops verify they were 100% legit. I even used other apps and they all confirmed to be legit. Will never use this app ever again.,2022-01-07T00:48:26-07:00,
app_store,1517142918,us,Legitmark,kotaa tee,1,Ehhh,"Nice app, & I hear they are good at what they do, but the costs is too much! I’m not paying $10 for a legit check, lol. Legit app is cheaper & they seem to be just as good so far.",2021-10-04T12:50:55-07:00,
app_store,1517142918,us,Legitmark,-___-dhfh,1,Rather use CheckCheck app,App wouldn’t correctly load up or even find the shoes I was looking for best thing about this app is that it’s over priced 😂 sticking to CheckCheck app it’s cheaper and a lot smoother,2020-10-17T22:53:23-07:00,
app_store,1517142918,us,Legitmark,Ruben Dave!,1,Issues,I downloaded this app thinking “is gonna be great! And will help me with my purchases and shoes!” The app won’t even open up.. you click on the app opens for 2 seconds and closes... I deleted the app 3 times and tried to download it again with the same results... check in the software it says IOS 11 and up my phone is at IOS12 and still won’t even open up..,2020-09-10T08:30:25-07:00,
app_store,1517142918,us,Legitmark,Prezly123dawg,1,Won’t let me sign up,Every time i try signing up it says password requires a minimum of 8 characters with an uppercase and lowercase letter and a number and i did all of that multiple times and still gives me an error,2020-08-01T12:48:40-07:00,
